date_time,amount,method,id
2026-05-26 20:03:54.559593,0.00,BALANCE,46882
2026-05-26 19:32:22.072747,500.00,BALANCE,46879
2026-05-26 19:18:01.683211,3200.00,BALANCE,46878
2026-05-26 19:13:55.372488,3000.00,BALANCE,46874
2026-05-26 19:10:06.086643,1000.00,BALANCE,46872
2026-05-26 18:48:27.550187,14000.00,card,46869
2026-05-26 17:35:10.178555,3000.00,BALANCE,46861
2026-05-26 17:34:23.135403,1900.00,BALANCE,46859
2026-05-26 17:29:03.072559,1200.00,BALANCE,46856
2026-05-26 17:21:47.154816,1200.00,BALANCE,46854
2026-05-26 17:17:49.268047,0.00,BALANCE,46852
2026-05-26 17:04:14.720549,3200.00,nirvana,46846
2026-05-26 16:50:57.087894,3200.00,card,46842
2026-05-26 16:47:50.771476,3200.00,card,46841
2026-05-26 16:36:50.253589,3200.00,card,46832
2026-05-26 16:04:21.600025,0.00,BALANCE,46819
2026-05-26 16:02:26.54079,2240.000,USDT,46817
2026-05-26 15:37:19.051651,2240.000,USDT,46807
2026-05-26 15:13:23.300627,14000.00,BALANCE,46795
2026-05-26 13:55:01.621329,0.00,BALANCE,46782
2026-05-26 13:38:29.211723,3200.00,card,46781
2026-05-26 11:56:11.612911,12000.00,BALANCE,46759
2026-05-26 11:49:00.063433,3200.00,transa,46753
2026-05-26 11:42:09.766959,1000.00,BALANCE,46748
2026-05-26 11:26:05.171132,3200.00,transa,46742
2026-05-26 11:12:27.695759,3200.00,transa,46741
2026-05-26 09:38:17.411861,3000.00,card,46732
2026-05-26 09:05:34.517047,0.00,BALANCE,46730
2026-05-26 06:14:29.682706,3200.00,transa,46725
2026-05-25 22:53:59.293578,14000.00,card,46712
2026-05-25 21:18:46.072315,3200.00,transa,46702
2026-05-25 20:57:18.923901,0.00,BALANCE,46698
2026-05-25 20:22:50.121252,0.00,BALANCE,46693
2026-05-25 20:19:06.925133,9800.000,USDT,46692
2026-05-25 19:53:00.198386,14000.00,card,46687
2026-05-25 19:41:15.881745,3000.00,transa,46683
2026-05-25 19:03:56.087471,12000.00,BALANCE,46675
2026-05-25 18:18:56.053699,2100.000,USDT,46671
2026-05-25 18:15:22.949587,1200.00,BALANCE,46670
2026-05-25 17:50:29.932291,0.00,BALANCE,46667
2026-05-25 17:31:37.506143,3200.00,BALANCE,46663
2026-05-25 16:41:47.079548,0.00,BALANCE,46660
2026-05-25 16:41:18.785173,0.00,BALANCE,46659
2026-05-25 16:32:23.548752,3000.00,card,46654
2026-05-25 16:26:53.07703,3200.00,card,46653
2026-05-25 15:12:18.187027,14000.00,card,46647
2026-05-25 14:51:43.763295,3200.00,BALANCE,46646
2026-05-25 14:31:44.848164,1000.00,BALANCE,46644
2026-05-25 14:08:12.2506,0.00,BALANCE,46640
2026-05-25 14:04:06.134818,1000.00,BALANCE,46639
2026-05-25 13:45:10.494816,3200.00,card,46629
2026-05-25 13:40:45.771467,3200.00,card,46627
2026-05-25 13:27:48.217569,1000.00,BALANCE,46626
2026-05-25 13:11:46.267028,0.00,BALANCE,46621
2026-05-25 13:10:37.408814,1200.00,BALANCE,46620
2026-05-25 12:34:48.542736,3200.00,card,46607
2026-05-25 11:09:34.815498,3200.00,card,46585
2026-05-25 10:33:32.083875,3200.00,card,46582
2026-05-25 09:36:04.173245,3000.00,card,46576
2026-05-25 09:09:19.717449,3200.00,BALANCE,46574
2026-05-25 08:47:00.78749,0.00,BALANCE,46570
2026-05-25 07:20:07.403453,2240.000,USDT,46559
2026-05-25 04:54:08.160444,3200.00,card,46547
2026-05-25 01:19:31.012654,3200.00,BALANCE,46540
2026-05-25 00:31:08.411771,2240.000,USDT,46528
2026-05-24 23:12:14.295987,3200.00,BALANCE,46522
2026-05-24 22:07:16.242619,3200.00,BALANCE,46507
2026-05-24 22:06:24.759598,0.00,BALANCE,46505
2026-05-24 21:01:04.855265,2000.00,BALANCE,46490
2026-05-24 21:00:35.064589,3200.00,BALANCE,46489
2026-05-24 20:48:59.778091,1500.00,BALANCE,46486
2026-05-24 20:23:52.154537,3000.00,transa,46482
2026-05-24 19:39:28.411593,2240.000,USDT,46474
2026-05-24 19:36:16.275008,14000.00,BALANCE,46472
2026-05-24 17:55:23.120207,3150.000,USDT,46453
2026-05-18 22:30:20.30203,0.00,BALANCE,46423
2026-05-18 21:43:01.233403,2500.00,BALANCE,46418
2026-05-18 21:12:40.28268,4500.00,BALANCE,46414
2026-05-18 21:09:13.824111,3000.00,transa,46413
2026-05-18 20:55:51.406442,3200.00,BALANCE,46408
2026-05-18 20:51:31.894858,3150.000,USDT,46405
2026-05-18 20:43:32.408342,2240.000,USDT,46404
2026-05-18 20:12:21.099111,3150.000,USDT,46396
2026-05-18 20:09:34.890479,2240.000,USDT,46395
2026-05-18 19:21:54.462496,3000.00,BALANCE,46379
2026-05-18 19:17:58.216848,3200.00,card,46377
2026-05-18 19:13:13.6327,3000.00,BALANCE,46373
2026-05-18 18:06:49.988974,4500.00,card,46358
2026-05-18 17:51:34.826423,2500.00,BALANCE,46356
2026-05-18 17:44:43.801099,3200.00,card,46354
2026-05-18 17:36:15.095288,4500.00,BALANCE,46351
2026-05-18 17:35:34.423231,3900.00,BALANCE,46350
2026-05-18 16:42:17.529445,4500.00,card,46340
2026-05-18 16:00:37.629459,14000.00,BALANCE,46338
2026-05-18 15:31:24.140085,1900.00,BALANCE,46334
2026-05-18 15:13:21.624205,3200.00,card,46330
2026-05-18 14:45:38.76042,3200.00,transa,46327
2026-05-18 14:45:31.128102,3200.00,BALANCE,46326
2026-05-18 13:41:13.539392,2900.00,transa,46319
2026-05-18 13:39:12.156381,3150.000,USDT,46318
2026-05-18 12:59:58.704027,0.00,BALANCE,46316
2026-05-18 11:47:20.060894,3900.00,card,46315
2026-05-18 11:39:59.67873,9800.000,USDT,46314
2026-05-18 09:45:43.809892,3200.00,BALANCE,46310
2026-05-18 08:32:09.879298,3000.00,card,46301
2026-05-18 02:16:17.654576,3900.00,card,46290
2026-05-18 02:11:20.346276,4500.00,card,46289
2026-05-18 01:48:04.270396,14000.00,card,46287
2026-05-17 23:39:43.613127,4500.00,BALANCE,46266
2026-05-17 23:38:43.914234,4500.00,BALANCE,46265
2026-05-17 23:05:39.850895,0.00,BALANCE,46262
2026-05-17 23:03:33.830778,1900.00,BALANCE,46260
2026-05-17 23:01:09.224072,2100.000,USDT,46258
2026-05-17 22:51:23.732877,3000.00,BALANCE,46256
2026-05-17 22:23:51.74934,3200.00,BALANCE,46252
2026-05-17 21:16:58.923977,1000.00,BALANCE,46243
2026-05-17 21:14:42.935847,3000.00,transa,46242
2026-05-17 20:59:27.336723,3000.00,transa,46240
2026-05-17 20:31:59.389518,2900.00,transa,46237
2026-05-17 19:59:43.454853,3150.000,USDT,46234
2026-05-17 19:16:54.732754,4500.00,transa,46232
2026-05-17 19:07:03.901627,3200.00,transa,46231
2026-05-17 19:06:27.614413,3000.00,BALANCE,46230
2026-05-17 18:41:27.532242,14000.00,transa,46224
2026-05-17 18:38:24.971318,3200.00,BALANCE,46223
2026-05-17 18:38:23.918656,200.00,BALANCE,46222
2026-05-17 18:31:36.893625,3200.00,BALANCE,46219
2026-05-17 18:28:46.424311,1000.00,BALANCE,46216
2026-05-17 18:12:09.723265,3900.00,nirvana,46211
2026-05-17 18:11:13.880773,2240.000,USDT,46210
2026-05-17 18:06:25.785892,1200.00,BALANCE,46209
2026-05-17 17:56:10.80838,9800.000,USDT,46208
2026-05-17 16:45:18.912505,3200.00,BALANCE,46191
2026-05-17 16:29:55.638653,1000.00,BALANCE,46190
2026-05-17 15:52:56.40281,2100.000,USDT,46187
2026-05-17 15:03:46.255787,3200.00,card,46182
2026-05-17 14:59:46.800665,4500.00,BALANCE,46180
2026-05-17 14:24:42.118432,3200.00,card,46173
2026-05-17 13:58:10.359786,3000.00,card,46169
2026-05-17 12:24:26.622425,4200.00,card,46157
2026-05-17 11:45:37.290481,3200.00,BALANCE,46154
2026-05-17 11:32:47.1099,4500.00,card,46152
2026-05-17 10:05:08.728055,900.00,BALANCE,46139
2026-05-17 09:44:33.012193,4500.00,transa,46138
2026-05-17 09:03:08.542382,4500.00,BALANCE,46135
2026-05-17 09:02:45.194982,2100.000,USDT,46133
2026-05-17 08:57:28.898462,3150.000,USDT,46131
2026-05-17 08:15:09.489317,4500.00,BALANCE,46126
2026-05-17 04:15:25.678308,1200.00,BALANCE,46106
2026-05-17 03:22:46.544239,2900.00,transa,46102
2026-05-17 02:11:02.430714,3200.00,transa,46096
2026-05-17 01:29:22.803304,3200.00,BALANCE,46093
2026-05-17 01:17:16.339908,3200.00,transa,46089
2026-05-17 01:09:17.457606,4500.00,nirvana,46083
2026-05-17 00:40:49.025542,3150.000,USDT,46078
2026-05-16 23:26:56.65919,3200.00,transa,46065
2026-05-16 23:06:10.828233,3200.00,transa,46064
2026-05-16 22:59:29.965799,2240.000,USDT,46063
2026-05-16 22:46:20.698649,12000.00,BALANCE,46054
2026-05-16 22:08:41.304621,3900.00,BALANCE,46046
2026-05-16 21:57:06.117123,3150.000,USDT,46045
2026-05-16 21:07:24.105332,3200.00,transa,46027
2026-05-16 21:03:00.008079,2500.00,BALANCE,46026
2026-05-16 20:41:08.162899,4400.00,transa,46023
2026-05-16 20:34:17.567785,4500.00,BALANCE,46020
2026-05-16 20:26:19.89213,1200.00,BALANCE,46015
2026-05-16 19:55:56.920671,2240.000,USDT,46005
2026-05-16 19:26:19.098863,2100.000,USDT,45999
2026-05-16 19:15:19.766366,1100.00,BALANCE,45995
2026-05-16 18:28:23.52003,3200.00,BALANCE,45985
2026-05-16 18:19:44.661062,3150.000,USDT,45982
2026-05-16 17:57:16.075777,3150.000,USDT,45980
2026-05-16 16:59:36.954087,9800.000,USDT,45975
2026-05-16 16:28:10.899614,4500.00,transa,45971
2026-05-16 15:54:41.966225,4500.00,card,45969
2026-05-16 15:38:14.364894,0.00,BALANCE,45967
2026-05-16 15:03:24.013207,3150.000,USDT,45965
2026-05-16 14:47:55.625539,4000.00,nirvana,45961
2026-05-16 14:25:53.681739,4500.00,transa,45946
2026-05-16 13:56:46.610006,3000.00,transa,45943
2026-05-16 13:19:09.641338,2500.00,BALANCE,45941
2026-05-16 12:42:57.042967,3150.000,USDT,45926
2026-05-16 11:58:29.10993,0.00,BALANCE,45917
2026-05-16 11:24:02.020297,4500.00,transa,45916
2026-05-16 04:54:48.406555,2030.000,USDT,45903
2026-05-16 04:18:38.356225,0.00,BALANCE,45902
2026-05-16 03:18:25.883696,3200.00,BALANCE,45900
2026-05-16 02:39:12.616244,3900.00,BALANCE,45897
2026-05-16 00:51:20.707311,1200.00,BALANCE,45894
2026-05-16 00:16:02.091618,3900.00,BALANCE,45890
2026-05-15 23:46:31.850632,4500.00,transa,45887
2026-05-15 23:10:11.848489,2900.00,transa,45877
2026-05-15 22:31:55.89559,2900.00,card,45869
2026-05-15 21:34:11.535581,2030.000,USDT,45859
2026-05-15 21:16:56.299004,3200.00,card,45857
2026-05-15 20:58:17.321359,2900.00,transa,45855
2026-05-15 20:32:14.937956,0.00,BALANCE,45854
2026-05-15 20:18:20.08641,0.00,BALANCE,45849
2026-05-15 20:04:36.18773,900.00,BALANCE,45846
2026-05-15 20:04:30.233826,4200.00,card,45845
2026-05-15 20:03:33.785607,3000.00,BALANCE,45844
2026-05-15 19:50:03.692865,2030.000,USDT,45838
2026-05-15 19:39:52.470661,3200.00,BALANCE,45836
2026-05-15 19:39:37.955801,2100.000,USDT,45835
2026-05-15 19:19:21.52104,4000.00,card,45833
2026-05-15 19:12:15.323713,3000.00,BALANCE,45830
2026-05-15 18:42:39.693883,3150.000,USDT,45826
2026-05-15 18:37:13.313478,0.00,BALANCE,45825
2026-05-15 18:32:28.290178,2030.000,USDT,45823
2026-05-15 18:08:44.808788,0.00,BALANCE,45817
2026-05-15 17:24:31.701307,2900.00,card,45806
2026-05-15 17:03:36.220069,3200.00,BALANCE,45801
2026-05-15 16:52:11.127973,2900.00,transa,45799
2026-05-15 16:25:02.625714,2240.000,USDT,45794
2026-05-15 16:09:50.107756,2900.00,BALANCE,45793
2026-05-15 15:51:36.552133,2900.00,transa,45790
2026-05-15 13:28:34.093153,3000.00,transa,45782
2026-05-15 13:21:41.225434,1900.00,BALANCE,45781
2026-05-15 11:34:18.110831,1200.00,BALANCE,45775
2026-05-15 11:31:29.069226,2900.00,card,45774
2026-05-15 11:18:26.929127,3900.00,BALANCE,45771
2026-05-15 08:40:16.766891,3900.00,card,45749
2026-05-15 08:14:48.118953,3200.00,card,45747
2026-05-15 06:59:37.571723,0.00,BALANCE,45743
2026-05-15 06:58:29.78858,0.00,BALANCE,45742
2026-05-15 05:16:39.578751,300.00,transa,45737
2026-05-15 01:00:49.619405,0.00,BALANCE,45729
2026-05-15 01:00:20.925698,0.00,BALANCE,45728
2026-05-15 00:59:45.204115,0.00,BALANCE,45727
2026-05-15 00:57:08.811283,0.00,BALANCE,45726
2026-05-15 00:56:46.94635,0.00,BALANCE,45725
2026-05-15 00:56:21.182021,0.00,BALANCE,45724
2026-05-15 00:54:34.741484,900.00,BALANCE,45723
2026-05-15 00:50:52.969958,0.00,BALANCE,45722
2026-05-15 00:42:03.293634,0.00,BALANCE,45720
2026-05-15 00:33:39.509576,4200.00,card,45719
2026-05-15 00:05:03.446017,1900.00,BALANCE,45716
2026-05-14 23:51:19.72413,300.00,BALANCE,45710
2026-05-14 22:34:37.540837,0.00,BALANCE,45708
2026-05-14 22:33:49.833776,0.00,BALANCE,45707
2026-05-14 21:39:51.789216,3000.00,card,45698
2026-05-14 21:29:17.789951,3200.00,BALANCE,45696
2026-05-14 21:27:28.784264,3000.00,BALANCE,45695
2026-05-14 21:23:26.650607,4500.00,card,45694
2026-05-14 21:13:45.200338,3150.000,USDT,45691
2026-05-14 20:23:51.923264,2730.000,USDT,45687
2026-05-14 20:11:44.243875,3000.00,card,45685
2026-05-14 20:08:35.114915,4500.00,BALANCE,45683
2026-05-14 19:21:05.052386,4500.00,card,45675
2026-05-14 19:19:18.584643,2900.00,BALANCE,45674
2026-05-14 19:13:45.587033,0.00,BALANCE,45673
2026-05-14 19:00:28.870799,200.00,BALANCE,45672
2026-05-14 18:50:00.322803,4500.00,BALANCE,45669
2026-05-14 18:28:16.841667,3200.00,transa,45666
2026-05-14 18:20:57.827006,2900.00,transa,45663
2026-05-14 17:18:06.921308,4500.00,card,45652
2026-05-14 17:16:55.764025,0.00,BALANCE,45651
2026-05-14 17:14:44.53308,4500.00,card,45650
2026-05-14 17:07:20.424501,2900.00,transa,45649
2026-05-14 16:52:52.677339,2240.000,USDT,45647
2026-05-14 16:33:33.989025,2900.00,transa,45640
2026-05-14 16:30:19.650156,4500.00,card,45639
2026-05-14 16:24:16.868253,2030.000,USDT,45638
2026-05-14 16:15:07.801786,2900.00,card,45637
2026-05-14 15:58:52.324001,2500.00,BALANCE,45633
2026-05-14 15:31:13.989484,3000.00,card,45628
2026-05-14 15:18:14.959834,2900.00,card,45625
2026-05-14 14:52:11.884756,3200.00,BALANCE,45621
2026-05-14 14:40:28.686455,3200.00,transa,45620
2026-05-14 14:36:13.853274,3200.00,transa,45619
2026-05-14 14:13:23.081466,0.00,BALANCE,45613
2026-05-14 13:51:33.093897,3200.00,transa,45608
2026-05-14 13:50:45.667512,4500.00,card,45607
2026-05-14 13:28:44.323648,3000.00,card,45597
2026-05-14 12:43:58.403618,3000.00,card,45582
2026-05-14 12:07:04.660534,1200.00,BALANCE,45578
2026-05-14 11:28:07.388077,4500.00,card,45576
2026-05-14 11:11:47.95372,4400.00,card,45570
2026-05-14 09:40:55.944618,4000.00,card,45562
2026-05-14 09:24:50.787056,2030.000,USDT,45560
2026-05-14 08:49:52.94812,900.00,BALANCE,45556
2026-05-14 00:26:49.962609,0.00,BALANCE,45533
2026-05-14 00:25:59.867711,0.00,BALANCE,45532
2026-05-13 23:55:10.22022,0.00,BALANCE,45528
2026-05-13 23:53:37.199903,4500.00,card,45527
2026-05-13 22:39:00.701649,3200.00,card,45521
2026-05-13 22:29:00.637525,0.00,BALANCE,45518
2026-05-13 22:28:26.85372,0.00,BALANCE,45517
2026-05-13 22:09:44.356923,0.00,BALANCE,45512
2026-05-13 20:47:12.215809,1900.00,BALANCE,45498
2026-05-13 20:28:34.170544,3000.00,transa,45495
2026-05-13 19:15:07.718114,0.00,BALANCE,45487
2026-05-13 19:08:05.68401,0.00,BALANCE,45486
2026-05-13 18:59:06.072286,1200.00,BALANCE,45484
2026-05-13 18:37:32.628867,2500.00,BALANCE,45481
