date_time,amount,method,id
2026-05-31 16:55:19.729076,9000.00,transa,101419
2026-05-31 16:33:57.936941,3500.00,transa,101413
2026-05-31 16:33:36.759173,0.00,BALANCE,101411
2026-05-31 16:22:00.26905,3920.000,USDT,101409
2026-05-31 16:17:24.57952,5400.00,transa,101407
2026-05-31 16:06:45.784658,4600.00,BALANCE,101393
2026-05-31 15:59:25.717107,5500.00,BALANCE,101385
2026-05-31 15:31:47.843118,3500.00,BALANCE,101370
2026-05-31 15:31:36.755538,0.00,BALANCE,101369
2026-05-31 15:30:14.820393,8000.00,BALANCE,101367
2026-05-31 14:56:49.499244,5600.00,transa,101358
2026-05-31 14:40:36.972822,0.00,BALANCE,101357
2026-05-31 14:39:41.722549,3200.00,BALANCE,101356
2026-05-31 14:39:26.495276,3500.00,card,101355
2026-05-31 14:31:29.122924,3500.00,BALANCE,101353
2026-05-31 14:29:26.230795,3300.00,BALANCE,101352
2026-05-31 14:27:33.997386,3920.000,USDT,101351
2026-05-31 14:18:53.583451,1000.00,BALANCE,101346
2026-05-31 14:09:22.355557,5700.00,card,101342
2026-05-31 13:55:37.975266,8000.00,card,101339
2026-05-31 13:51:52.678011,9000.00,transa,101338
2026-05-31 13:45:55.390744,5700.00,onlypays,101336
2026-05-31 13:41:16.871693,2450.000,USDT,101331
2026-05-31 13:35:34.92716,3500.00,transa,101330
2026-05-31 13:32:37.294004,3500.00,BALANCE,101329
2026-05-31 13:29:20.482367,3500.00,BALANCE,101328
2026-05-31 13:21:51.125147,3500.00,card,101325
2026-05-31 13:09:31.363697,6300.00,card,101323
2026-05-31 13:04:53.041291,8000.00,transa,101322
2026-05-31 12:55:36.348762,5700.00,transa,101321
2026-05-31 12:35:37.266827,3500.00,transa,101319
2026-05-31 12:33:52.081653,8000.00,card,101318
2026-05-31 12:10:44.767051,8000.00,transa,101316
2026-05-31 11:59:28.324996,4410.000,USDT,101314
2026-05-31 11:40:06.125494,3100.00,BALANCE,101311
2026-05-31 10:57:10.341196,3500.00,transa,101303
2026-05-31 10:44:38.905182,3500.00,transa,101302
2026-05-31 10:19:38.033534,2450.000,USDT,101295
2026-05-31 09:56:16.32318,3500.00,transa,101293
2026-05-31 08:35:01.575226,3990.000,USDT,101285
2026-05-31 07:58:14.654246,3500.00,transa,101282
2026-05-31 04:19:05.601514,2450.000,USDT,101271
2026-05-31 04:07:11.922408,6300.00,transa,101269
2026-05-31 03:24:23.460272,2450.000,USDT,101266
2026-05-31 03:20:02.605052,6300.00,transa,101265
2026-05-31 01:58:46.423442,3500.00,transa,101251
2026-05-31 01:56:57.94812,3100.00,BALANCE,101250
2026-05-31 01:38:13.773509,3500.00,transa,101244
2026-05-31 01:34:26.081776,2450.000,USDT,101242
2026-05-31 01:25:13.307127,6300.00,transa,101239
2026-05-31 01:06:48.333099,2450.000,USDT,101236
2026-05-31 00:50:36.530677,3300.00,BALANCE,101235
2026-05-30 23:56:43.045887,2450.000,USDT,101219
2026-05-30 23:51:07.73754,3500.00,BALANCE,101215
2026-05-30 23:32:36.392995,3200.00,BALANCE,101211
2026-05-30 23:03:21.191929,3920.000,USDT,101198
2026-05-30 22:59:57.620839,5600.00,transa,101197
2026-05-30 22:53:29.356046,8000.00,transa,101194
2026-05-30 22:46:08.640793,4410.000,USDT,101193
2026-05-30 22:11:46.141385,3300.00,BALANCE,101181
2026-05-30 21:59:42.885668,3500.00,transa,101178
2026-05-30 21:53:52.409147,1000.00,BALANCE,101175
2026-05-30 21:43:44.204019,2450.000,USDT,101174
2026-05-30 21:32:21.231265,5600.00,transa,101169
2026-05-30 21:10:17.86756,3920.000,USDT,101159
2026-05-30 20:56:39.120648,5700.00,transa,101158
2026-05-30 20:28:05.137985,5600.00,transa,101152
2026-05-30 20:17:01.722027,3500.00,transa,101149
2026-05-30 19:49:34.964038,5600.00,transa,101144
2026-05-30 19:47:17.274858,3500.00,BALANCE,101143
2026-05-30 19:39:07.914873,5600.000,USDT,101138
2026-05-30 19:22:36.679082,0.00,BALANCE,101131
2026-05-30 19:05:20.932806,3500.00,transa,101128
2026-05-30 19:03:44.048949,5600.00,transa,101127
2026-05-30 18:54:34.547028,1105.0000,LTC,101125
2026-05-30 18:45:19.732374,3500.00,transa,101122
2026-05-30 18:43:33.869132,3500.00,transa,101120
2026-05-30 18:28:14.04501,6300.00,transa,101113
2026-05-30 18:06:57.211371,5700.00,BALANCE,101112
2026-05-30 18:06:42.140432,3500.00,transa,101111
2026-05-30 18:06:23.065141,3500.00,BALANCE,101110
2026-05-30 18:04:52.389026,5700.00,transa,101109
2026-05-30 18:00:48.864709,3500.00,transa,101108
2026-05-30 17:59:38.963422,3780.000,USDT,101107
2026-05-30 17:41:58.52591,3500.00,transa,101099
2026-05-30 17:34:20.331234,3500.00,transa,101097
2026-05-30 17:26:47.763923,1750.000,USDT,101094
2026-05-30 17:25:19.037358,2450.000,USDT,101093
2026-05-30 17:23:37.468129,5700.00,transa,101091
2026-05-30 17:22:38.331173,5600.00,transa,101089
2026-05-30 17:07:34.327406,5700.00,transa,101084
2026-05-30 17:00:04.01615,3500.00,transa,101082
2026-05-30 16:57:09.549751,3500.00,transa,101081
2026-05-30 16:34:43.605657,5400.00,transa,101077
2026-05-30 16:25:19.086496,5600.00,BALANCE,101072
2026-05-30 16:14:30.759409,5600.00,transa,101070
2026-05-30 16:08:40.265124,2500.00,card,101069
2026-05-30 15:43:53.247837,8000.00,transa,101062
2026-05-30 15:34:27.272382,3780.000,USDT,101061
2026-05-30 15:20:14.890584,4000.00,transa,101059
2026-05-30 15:19:21.008788,3920.000,USDT,101058
2026-05-30 15:17:35.162103,3500.00,transa,101056
2026-05-30 15:07:29.848327,8000.00,card,101051
2026-05-30 14:56:11.164471,2500.00,card,101049
2026-05-30 14:52:53.044852,3500.00,transa,101048
2026-05-30 14:48:46.042121,3500.00,card,101044
2026-05-30 14:40:56.706652,3920.000,USDT,101042
2026-05-30 14:39:20.906089,3500.00,BALANCE,101041
2026-05-30 14:17:04.48554,3990.000,USDT,101035
2026-05-30 14:10:16.710468,1000.00,BALANCE,101034
2026-05-30 14:06:26.195954,3500.00,BALANCE,101031
2026-05-30 13:51:29.193787,2500.00,transa,101030
2026-05-30 13:29:59.154279,2800.000,USDT,101027
2026-05-30 12:43:51.131221,3100.00,BALANCE,101019
2026-05-30 12:41:46.313738,0.00,BALANCE,101018
2026-05-30 12:17:35.603902,5700.00,onlypays,101012
2026-05-30 12:17:09.81255,4000.00,card,101011
2026-05-30 12:15:53.304491,4000.00,BALANCE,101010
2026-05-30 12:09:35.244736,2450.000,USDT,101008
2026-05-30 11:51:05.722167,5600.00,card,101006
2026-05-30 11:51:01.204906,2500.00,BALANCE,101005
2026-05-30 11:33:47.242003,3500.00,card,101004
2026-05-30 11:21:26.633239,3500.00,BALANCE,101001
2026-05-30 11:16:17.139167,3500.00,BALANCE,100997
2026-05-30 11:15:22.618724,2450.000,USDT,100996
2026-05-30 11:09:12.362819,5400.00,transa,100995
2026-05-30 10:59:46.631368,0.00,BALANCE,100993
2026-05-30 10:56:04.031283,4000.00,transa,100991
2026-05-30 10:47:33.029406,4000.00,card,100990
2026-05-30 10:43:25.203184,4000.00,BALANCE,100988
2026-05-30 10:40:58.661575,3500.00,card,100986
2026-05-30 09:45:43.286035,2450.000,USDT,100977
2026-05-30 09:21:55.4395,4000.00,transa,100976
2026-05-30 07:44:12.087326,5700.00,transa,100973
2026-05-30 05:58:08.003402,5600.00,card,100969
2026-05-30 04:57:26.262933,4000.00,card,100967
2026-05-30 04:56:09.104261,3500.00,card,100966
2026-05-30 04:51:20.621108,3500.00,transa,100964
2026-05-30 04:44:35.510564,2450.000,USDT,100961
2026-05-30 04:42:15.985668,2500.00,transa,100957
2026-05-30 04:17:02.797854,3500.00,BALANCE,100953
2026-05-30 01:51:31.854438,3920.000,USDT,100936
2026-05-30 01:51:08.21233,2100.00,BALANCE,100935
2026-05-30 01:32:20.941743,3920.000,USDT,100930
2026-05-30 01:23:11.560919,3500.00,transa,100928
2026-05-30 01:21:27.218465,4000.00,card,100927
2026-05-30 00:57:25.469199,6300.00,transa,100921
2026-05-30 00:39:06.451153,3500.00,BALANCE,100917
2026-05-29 23:20:47.528891,5600.00,BALANCE,100896
2026-05-29 22:59:13.984744,3500.00,card,100890
2026-05-29 22:31:32.902342,5400.00,transa,100878
2026-05-29 22:21:47.47276,5700.00,transa,100877
2026-05-29 22:06:01.109384,5600.000,USDT,100869
2026-05-29 22:00:30.329774,5400.00,transa,100862
2026-05-29 21:59:29.380418,5600.00,BALANCE,100861
2026-05-29 21:59:20.677217,3780.000,USDT,100860
2026-05-29 21:41:18.629235,4000.00,transa,100851
2026-05-29 21:29:11.174132,2450.000,USDT,100846
2026-05-29 21:11:50.140186,4000.00,transa,100844
2026-05-29 21:01:39.999422,5700.00,BALANCE,100843
2026-05-29 20:35:49.738418,3990.000,USDT,100840
2026-05-29 20:30:22.485368,2500.00,transa,100839
2026-05-29 20:09:09.42932,6300.00,BALANCE,100835
2026-05-29 20:07:00.155029,4000.00,BALANCE,100834
2026-05-29 19:52:51.782489,4000.00,transa,100832
2026-05-29 19:48:45.80882,4000.00,transa,100831
2026-05-29 19:41:14.00884,2100.00,BALANCE,100826
2026-05-29 19:38:41.283129,6300.00,transa,100824
2026-05-29 19:16:28.097782,0.00,BALANCE,100822
2026-05-29 18:46:57.841175,8000.00,transa,100816
2026-05-29 18:37:22.112863,3500.00,transa,100812
2026-05-29 18:09:03.3454,3500.00,transa,100807
2026-05-29 18:07:36.714451,3500.00,transa,100806
2026-05-29 18:04:58.181054,5400.00,transa,100805
2026-05-29 17:43:12.084241,5600.00,card,100804
2026-05-29 17:14:58.478599,3500.00,nirvana,100800
2026-05-29 17:14:05.977493,6300.00,transa,100799
2026-05-29 17:10:52.972312,5600.00,card,100798
2026-05-29 16:50:50.591203,2450.000,USDT,100796
2026-05-29 16:46:56.337923,2500.00,card,100795
2026-05-29 16:40:48.911524,13000.00,transa,100794
2026-05-29 16:21:26.904223,3920.000,USDT,100791
2026-05-29 15:59:38.496353,3500.00,BALANCE,100790
2026-05-29 15:47:06.116477,0.00,BALANCE,100785
2026-05-29 15:31:47.059126,6300.00,card,100783
2026-05-29 15:30:16.445299,3500.00,transa,100782
2026-05-29 15:20:31.175123,1300.00,BALANCE,100779
2026-05-29 14:46:54.098238,5700.00,transa,100777
2026-05-29 14:34:23.76659,2450.000,USDT,100776
2026-05-29 14:27:35.084994,2450.000,USDT,100775
2026-05-29 13:40:31.655666,5600.00,card,100761
2026-05-29 13:38:54.581388,5600.00,card,100760
2026-05-29 13:24:23.502155,8000.00,transa,100755
2026-05-29 13:07:18.209827,3300.00,BALANCE,100751
2026-05-29 12:51:36.971128,13000.00,card,100745
2026-05-29 12:51:19.564936,2500.00,BALANCE,100744
2026-05-29 12:48:17.046346,5900.00,BALANCE,100743
2026-05-29 12:46:53.81669,0.00,BALANCE,100742
2026-05-29 12:37:48.470256,1200.00,BALANCE,100737
2026-05-29 12:30:51.525671,1100.00,BALANCE,100735
2026-05-29 12:18:11.4918,1750.000,USDT,100726
2026-05-29 12:15:42.750867,3500.00,transa,100725
2026-05-29 12:05:39.567644,3500.00,card,100723
2026-05-29 12:02:17.20896,6300.00,card,100722
2026-05-29 11:46:46.596136,2450.000,USDT,100720
2026-05-29 11:13:07.061758,5700.00,transa,100716
2026-05-29 10:40:54.546526,4000.00,card,100713
2026-05-29 10:14:01.512376,3500.00,transa,100708
2026-05-29 09:39:29.290532,5700.00,transa,100704
2026-05-29 08:45:03.467142,2500.00,card,100691
2026-05-29 08:16:40.249731,2450.000,USDT,100686
2026-05-29 07:59:04.305683,2500.00,transa,100683
2026-05-29 07:53:02.542599,9100.000,USDT,100680
2026-05-29 06:31:06.024057,2500.00,transa,100668
2026-05-29 05:17:50.265642,5600.00,card,100664
2026-05-29 04:40:08.401798,5600.00,card,100658
2026-05-29 04:00:32.918335,4000.00,transa,100654
2026-05-29 03:06:49.58455,3500.00,card,100653
2026-05-29 01:55:21.922825,0.00,BALANCE,100636
2026-05-29 00:48:49.764887,3500.00,transa,100633
2026-05-29 00:37:15.330944,2500.00,card,100632
2026-05-29 00:35:50.906051,0.00,BALANCE,100631
2026-05-29 00:32:03.954776,5600.00,card,100630
2026-05-29 00:31:23.709685,2500.00,card,100629
2026-05-29 00:28:04.151214,4000.00,transa,100628
2026-05-29 00:04:45.174684,2500.00,BALANCE,100627
2026-05-29 00:00:48.842633,0.00,BALANCE,100626
2026-05-29 00:00:16.37125,6300.00,transa,100625
2026-05-28 22:59:07.393598,6300.00,card,100613
2026-05-28 22:20:41.29827,1750.000,USDT,100603
2026-05-28 22:02:04.785018,5600.00,BALANCE,100600
2026-05-28 21:29:25.135346,2500.00,transa,100595
2026-05-28 21:10:31.509958,3500.00,transa,100591
2026-05-28 20:39:42.425338,2450.000,USDT,100582
2026-05-28 20:08:19.297483,5600.00,transa,100577
2026-05-28 19:50:20.863233,5700.00,transa,100575
2026-05-28 19:50:16.554706,5600.00,card,100574
2026-05-28 19:48:42.235202,5400.00,card,100573
2026-05-28 19:40:22.846425,2500.00,card,100572
2026-05-28 19:28:55.158727,2500.00,transa,100570
2026-05-28 19:21:54.663603,2450.000,USDT,100568
2026-05-28 19:18:29.870486,3500.00,transa,100565
2026-05-28 18:42:03.765165,2500.00,transa,100563
2026-05-28 18:01:32.987206,5400.00,transa,100561
2026-05-28 18:00:35.671096,0.00,BALANCE,100560
2026-05-28 17:59:41.921294,5700.00,transa,100559
2026-05-28 17:21:09.560321,0.00,BALANCE,100556
2026-05-28 17:14:40.357877,2450.000,USDT,100554
2026-05-28 17:11:48.405582,3200.00,BALANCE,100553
2026-05-28 16:51:01.544955,2500.00,card,100550
2026-05-28 16:50:42.736645,3500.00,card,100549
2026-05-28 16:50:14.675807,5600.00,card,100548
2026-05-28 16:40:04.922952,3500.00,transa,100547
2026-05-28 16:21:58.811645,5700.00,transa,100546
2026-05-28 16:05:46.558555,3500.00,transa,100544
2026-05-28 16:00:48.547313,3500.00,card,100543
2026-05-28 15:52:54.944552,6300.00,transa,100541
2026-05-28 15:50:46.192652,0.00,BALANCE,100540
2026-05-28 15:40:23.31015,5600.00,card,100539
2026-05-28 15:31:51.096643,2500.00,card,100537
2026-05-28 15:18:42.695319,6300.00,transa,100535
2026-05-28 15:14:37.759209,3500.00,card,100534
2026-05-28 15:13:46.689173,2500.00,card,100533
2026-05-28 15:09:20.029154,5700.00,card,100530
2026-05-28 14:48:18.646053,4500.00,BALANCE,100524
2026-05-28 14:42:44.642885,0.00,BALANCE,100522
2026-05-28 14:37:22.337278,2500.00,transa,100521
2026-05-28 14:16:03.022472,5600.00,card,100520
2026-05-28 14:10:24.610752,2500.00,BALANCE,100518
2026-05-28 14:03:01.115991,5600.00,card,100516
2026-05-28 13:41:37.917157,5700.00,transa,100515
2026-05-28 13:39:08.451511,0.00,BALANCE,100514
2026-05-28 13:24:51.24965,6300.00,transa,100512
2026-05-28 13:22:01.100585,2500.00,transa,100509
2026-05-28 13:02:58.340857,0.00,BALANCE,100503
2026-05-28 13:02:36.378354,6300.00,transa,100502
2026-05-28 12:54:47.339999,4000.00,card,100500
2026-05-28 12:40:31.21867,1750.000,USDT,100496
2026-05-28 12:36:41.394879,5600.00,BALANCE,100494
2026-05-28 12:23:12.099659,2450.000,USDT,100490
2026-05-28 12:23:08.588803,3920.000,USDT,100489
2026-05-28 12:02:26.97886,4000.00,BALANCE,100487
2026-05-28 11:48:29.503047,3500.00,BALANCE,100481
2026-05-28 11:29:27.040942,2500.00,card,100480
2026-05-28 10:29:48.794219,9000.00,card,100475
2026-05-28 09:51:41.2278,2500.00,transa,100471
2026-05-28 09:12:08.549817,2450.000,USDT,100470
2026-05-28 08:43:30.682198,5600.00,card,100466
2026-05-28 01:24:49.786807,3500.00,transa,100434
2026-05-28 01:17:48.380708,3500.00,transa,100433
2026-05-28 00:57:32.489573,2500.00,transa,100432
2026-05-27 23:27:02.068729,3500.00,transa,100422
2026-05-27 22:52:17.158982,3500.00,transa,100420
2026-05-27 22:39:49.856292,5600.00,card,100418
2026-05-27 22:22:50.618868,5600.00,transa,100417
2026-05-27 22:21:22.237309,13000.00,transa,100416
2026-05-27 22:14:52.058929,2500.00,BALANCE,100412
2026-05-27 22:08:28.721434,200.00,BALANCE,100407
2026-05-27 21:57:34.206652,2450.000,USDT,100406
2026-05-27 21:53:03.912814,2500.00,card,100405
2026-05-27 21:36:06.328857,2450.000,USDT,100404
2026-05-27 21:28:10.110118,2450.000,USDT,100402
2026-05-27 21:27:10.291977,3500.00,transa,100401
2026-05-27 21:23:36.655813,3500.00,transa,100400
2026-05-27 21:06:48.257645,5600.00,transa,100399
2026-05-27 21:04:12.863897,5500.00,BALANCE,100398
2026-05-27 20:55:49.254416,3500.00,card,100396
2026-05-27 20:33:49.511216,4000.00,transa,100388
2026-05-27 20:18:51.470434,5600.00,transa,100387
2026-05-27 20:03:22.719841,3500.00,BALANCE,100383
2026-05-27 19:49:31.529277,3920.000,USDT,100381
2026-05-27 19:43:13.339688,3500.00,transa,100380
2026-05-27 19:36:51.168216,3500.00,transa,100378
2026-05-27 18:49:46.529428,0.00,BALANCE,100373
2026-05-27 18:29:01.331464,2450.000,USDT,100370
2026-05-27 18:28:12.10774,2500.00,transa,100369
2026-05-27 18:23:59.199777,3500.00,transa,100367
2026-05-27 17:25:41.462792,5600.00,BALANCE,100364
2026-05-27 16:40:41.908728,3500.00,card,100361
2026-05-27 16:37:25.896307,5600.000,USDT,100360
2026-05-27 16:09:28.567335,5600.00,card,100358
2026-05-27 15:55:19.193535,8000.00,transa,100357
2026-05-27 15:46:53.264024,3100.00,BALANCE,100354
2026-05-27 15:19:47.878933,5400.00,BALANCE,100350
2026-05-27 15:13:46.093639,3500.00,card,100348
2026-05-27 14:43:58.524329,4000.00,card,100343
2026-05-27 14:19:07.701525,8000.00,transa,100334
2026-05-27 14:17:54.162881,2000.00,BALANCE,100333
2026-05-27 14:00:04.205485,8000.00,transa,100332
2026-05-27 13:58:14.471187,0.00,BALANCE,100331
2026-05-27 13:55:21.818439,2500.00,transa,100330
2026-05-27 13:19:15.504808,0.00,BALANCE,100325
2026-05-27 13:10:03.70728,0.00,BALANCE,100323
2026-05-27 12:55:29.945659,2450.000,USDT,100322
2026-05-27 12:41:25.505219,5400.00,transa,100321
2026-05-27 12:15:49.376123,8000.00,transa,100318
2026-05-27 10:58:24.05965,2250.00,BALANCE,100310
2026-05-27 10:30:23.579363,8000.00,card,100305
2026-05-27 07:50:51.517194,5600.00,BALANCE,100298
2026-05-27 03:09:18.716272,4000.00,card,100295
2026-05-27 01:54:23.797653,4000.00,card,100290
2026-05-27 01:39:49.671695,4000.00,transa,100289
2026-05-27 01:25:12.184319,5400.00,card,100283
2026-05-27 01:04:12.674632,3500.00,transa,100279
2026-05-27 00:59:51.182421,5600.00,transa,100278
2026-05-27 00:47:19.256747,3780.000,USDT,100277
2026-05-27 00:43:20.638343,5600.00,transa,100276
2026-05-26 23:24:31.727562,4900.00,BALANCE,100274
2026-05-26 23:14:02.094172,2900.00,BALANCE,100271
2026-05-26 22:55:52.287436,8000.00,transa,100270
2026-05-26 22:55:32.501259,1750.000,USDT,100269
2026-05-26 22:43:41.504543,4000.00,transa,100267
2026-05-26 22:32:49.278216,1700.00,BALANCE,100265
2026-05-26 22:03:23.212231,200.00,BALANCE,100256
2026-05-26 21:48:21.634226,3500.00,card,100255
2026-05-26 21:28:20.783779,8000.00,transa,100254
2026-05-26 21:06:56.077456,3920.000,USDT,100250
2026-05-26 20:42:01.940159,2500.00,transa,100243
2026-05-26 20:31:39.846223,5600.000,USDT,100239
2026-05-26 20:30:26.27998,1000.00,BALANCE,100238
2026-05-26 20:18:47.476284,2450.000,USDT,100235
2026-05-26 19:52:04.843018,4000.00,card,100232
2026-05-26 19:34:15.273871,4000.00,transa,100229
2026-05-26 19:19:09.32874,5600.00,card,100227
2026-05-26 19:01:29.829546,0.00,BALANCE,100226
2026-05-26 18:57:16.544546,3500.00,transa,100225
2026-05-26 18:54:36.610721,2500.00,transa,100223
2026-05-26 18:28:59.816877,3400.0000,LTC,100217
2026-05-26 18:14:26.245451,3400.0000,LTC,100209
2026-05-26 18:08:06.819886,3500.00,transa,100207
2026-05-26 17:59:18.661145,5400.00,transa,100204
2026-05-26 17:47:33.5483,5700.00,BALANCE,100201
2026-05-26 17:43:03.499112,0.00,BALANCE,100200
2026-05-26 17:37:11.450515,4000.00,transa,100199
2026-05-26 17:26:47.589732,5400.00,transa,100198
2026-05-26 17:25:30.416913,4000.00,transa,100197
2026-05-26 17:25:08.043066,0.00,BALANCE,100196
2026-05-26 17:22:54.43152,2450.000,USDT,100195
2026-05-26 17:04:31.096429,3920.000,USDT,100192
2026-05-26 16:30:50.001507,2300.00,card,100188
2026-05-26 16:15:23.21283,1300.00,BALANCE,100185
2026-05-26 16:15:02.231507,2300.00,card,100184
2026-05-26 16:12:39.655793,0.00,BALANCE,100180
2026-05-26 16:06:19.332891,3500.00,card,100173
2026-05-26 16:05:32.243303,3500.00,transa,100172
2026-05-26 16:02:24.019029,0.00,BALANCE,100170
2026-05-26 16:01:54.468152,0.00,BALANCE,100169
